# Constructed from biom file
#OTU ID	657	659	660	662	663	665	667	669	670	677	679	680	692	693	694	695	697	698	699	700
No blast hit;Other;Other	7.28332119446e-05	8.010253124e-05	0.00020053744034	0.0	8.93694981903e-05	0.00034689528718	0.000117623995295	0.0	0.000245796873464	0.000221072644471	0.000134867829527	5.38444970924e-05	0.0	5.48742008944e-05	0.0	5.23944252332e-05	2.82573681087e-05	4.45414458153e-05	0.0	4.75624256837e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.431063364894	0.198654277475	0.336381502427	0.0709531124278	0.0617543232495	0.0527280836513	0.187963144481	0.0783776249768	0.0658735620883	0.0861299022859	0.0119582808847	0.0484600473832	0.00168325878902	0.00123466952013	0.0392998195914	0.00217436864718	0.000565147362175	0.00530043205202	0.0105609011969	0.00223543400713
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.00142024763292	0.00044056392182	0.00060161232102	0.0	0.000983064480093	0.000941572922345	0.0	0.000464597658428	0.0	4.42145288942e-05	0.0	0.00269222485462	0.969821574568	0.956512195791	0.544882734409	0.953106989416	0.991494532199	0.908333704512	0.700492842056	0.793531510107
k__Fungi;p__Ascomycota;c__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016897441915	0.00180737217598
k__Fungi;p__Ascomycota;c__Leotiomycetes	0.000182083029862	0.0006007689843	0.0	0.000658327847268	0.000849010232808	0.0	0.0	0.0	0.0	0.000265287173365	0.0	0.0	9.61862165152e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.238601602331	0.0222284524191	0.0733164881883	0.224160631995	0.252647571384	0.100797859161	0.155106841796	0.106114105185	0.187837970701	0.123314321086	0.14057723431	0.0869319405557	0.00420814697254	0.00721595741762	0.0969818128626	0.00434873729435	0.000819463675153	0.0164803349517	0.00333255104436	0.00161712247325
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.0417698470503	0.0256328099968	0.104800866322	0.00800965547509	0.00576433263327	0.00153625055751	0.00784159968634	0.00571455119866	0.000786549995084	0.00110536322235	0.0	0.0	0.000120232770644	0.0	0.0	0.000104788850466	0.000113029472435	0.000445414458153	0.00633654071814	0.00166468489893
k__Fungi;p__Ascomycota;c__unidentified	0.0235979606701	0.0353652675425	0.0867524966911	0.00800965547509	0.00692613610975	0.0345904157788	0.00995883160165	0.00692250511057	0.00491593746928	0.0160056594597	4.49559431757e-05	0.00549213870342	0.000144279324773	8.23113013417e-05	0.00107269979034	0.000288169338782	0.000141286840544	0.00133624337446	0.0625205350857	0.0413317479191
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.000728332119446	0.0002002563281	0.00156419203465	0.0	0.0	0.0	0.0	0.0	0.0	0.00123800680904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	0.000873998543336	0.00272348606216	0.0147996630971	0.00054860653939	0.00335135618214	0.00545121165568	0.000156831993727	0.00116149414607	0.00909448431816	0.00296237343591	0.0	0.000511522722378	0.000336651757803	5.48742008944e-05	0.00906918913648	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.0	0.00224287087472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114957775125	0.0	0.0	0.0	0.0	0.0	0.0	8.47721043262e-05	0.0	0.0	0.0235909631391
k__Fungi;p__Basidiomycota;c__Pucciniomycetes	0.00207574654042	0.00156199935918	0.00280752416476	0.0019749835418	0.00214486795657	0.00262649288865	0.00776318368947	0.00246236758967	0.00231049061056	0.00672060839192	0.0	0.0	7.21396623864e-05	0.000137185502236	0.00404700375445	0.000733521953264	2.82573681087e-05	0.0	0.0	0.0
