	sequences per sample	iteration	186	172	191	192	148	193	196	173	201	147	187	198	202	146	183	188	182	181	203	206
alpha_rarefaction_10_0.txt	10	0	7.0	6.0	8.0	4.0	5.0	9.0	9.0	9.0	7.0	6.0	9.0	9.0	8.0	2.0	6.0	7.0	7.0	9.0	7.0	10.0
alpha_rarefaction_10_1.txt	10	1	6.0	4.0	8.0	5.0	8.0	9.0	10.0	8.0	7.0	7.0	8.0	8.0	9.0	3.0	4.0	9.0	9.0	9.0	9.0	10.0
alpha_rarefaction_10_2.txt	10	2	9.0	7.0	9.0	5.0	5.0	8.0	8.0	7.0	6.0	6.0	8.0	9.0	7.0	1.0	7.0	7.0	9.0	8.0	8.0	9.0
alpha_rarefaction_10_3.txt	10	3	9.0	6.0	8.0	4.0	7.0	8.0	9.0	7.0	7.0	4.0	6.0	9.0	8.0	2.0	8.0	7.0	10.0	9.0	7.0	8.0
alpha_rarefaction_10_4.txt	10	4	6.0	7.0	9.0	7.0	7.0	10.0	9.0	7.0	7.0	5.0	7.0	9.0	8.0	1.0	6.0	6.0	7.0	7.0	9.0	9.0
alpha_rarefaction_10_5.txt	10	5	6.0	8.0	8.0	5.0	9.0	8.0	9.0	8.0	7.0	7.0	7.0	8.0	10.0	1.0	7.0	9.0	9.0	8.0	8.0	8.0
alpha_rarefaction_10_6.txt	10	6	7.0	9.0	7.0	6.0	6.0	9.0	8.0	8.0	9.0	7.0	9.0	9.0	10.0	3.0	6.0	7.0	8.0	7.0	7.0	8.0
alpha_rarefaction_10_7.txt	10	7	7.0	5.0	6.0	4.0	7.0	8.0	9.0	8.0	7.0	8.0	7.0	8.0	8.0	1.0	7.0	9.0	6.0	6.0	10.0	10.0
alpha_rarefaction_10_8.txt	10	8	7.0	5.0	10.0	6.0	9.0	9.0	9.0	8.0	8.0	6.0	8.0	9.0	6.0	3.0	7.0	9.0	8.0	8.0	9.0	9.0
alpha_rarefaction_10_9.txt	10	9	8.0	8.0	8.0	5.0	7.0	8.0	8.0	7.0	8.0	6.0	7.0	8.0	8.0	2.0	5.0	7.0	8.0	7.0	8.0	9.0
alpha_rarefaction_2009_0.txt	2009	0	144.0	142.0	104.0	65.0	126.0	109.0	102.0	130.0	102.0	101.0	125.0	129.0	108.0	51.0	102.0	151.0	150.0	134.0	141.0	92.0
alpha_rarefaction_2009_1.txt	2009	1	153.0	145.0	107.0	66.0	143.0	113.0	104.0	129.0	98.0	110.0	143.0	122.0	107.0	62.0	105.0	143.0	148.0	143.0	144.0	99.0
alpha_rarefaction_2009_2.txt	2009	2	156.0	142.0	107.0	61.0	128.0	114.0	94.0	133.0	99.0	112.0	132.0	125.0	105.0	50.0	104.0	144.0	139.0	129.0	146.0	95.0
alpha_rarefaction_2009_3.txt	2009	3	144.0	139.0	100.0	63.0	131.0	111.0	96.0	120.0	100.0	103.0	139.0	132.0	101.0	50.0	102.0	152.0	156.0	147.0	142.0	96.0
alpha_rarefaction_2009_4.txt	2009	4	158.0	142.0	108.0	61.0	127.0	106.0	93.0	128.0	98.0	102.0	145.0	124.0	106.0	49.0	97.0	144.0	156.0	147.0	139.0	93.0
alpha_rarefaction_2009_5.txt	2009	5	149.0	140.0	113.0	66.0	131.0	114.0	96.0	133.0	97.0	106.0	146.0	132.0	100.0	53.0	99.0	147.0	152.0	145.0	145.0	97.0
alpha_rarefaction_2009_6.txt	2009	6	161.0	136.0	111.0	65.0	125.0	109.0	96.0	133.0	95.0	103.0	144.0	124.0	100.0	49.0	97.0	142.0	152.0	133.0	136.0	97.0
alpha_rarefaction_2009_7.txt	2009	7	158.0	141.0	108.0	65.0	131.0	111.0	103.0	133.0	102.0	97.0	138.0	129.0	104.0	51.0	108.0	143.0	141.0	135.0	141.0	91.0
alpha_rarefaction_2009_8.txt	2009	8	156.0	139.0	107.0	63.0	144.0	112.0	99.0	125.0	102.0	102.0	135.0	122.0	106.0	59.0	106.0	145.0	157.0	139.0	143.0	94.0
alpha_rarefaction_2009_9.txt	2009	9	161.0	137.0	111.0	63.0	136.0	108.0	103.0	131.0	98.0	103.0	146.0	130.0	103.0	51.0	109.0	145.0	152.0	137.0	140.0	92.0
alpha_rarefaction_4008_0.txt	4008	0	199.0	160.0	117.0	67.0	166.0	122.0	111.0	157.0	105.0	134.0	169.0	134.0	113.0	74.0	113.0	172.0	192.0	176.0	159.0	111.0
alpha_rarefaction_4008_1.txt	4008	1	189.0	158.0	126.0	69.0	181.0	123.0	110.0	156.0	116.0	140.0	169.0	141.0	112.0	80.0	120.0	176.0	189.0	175.0	160.0	104.0
alpha_rarefaction_4008_2.txt	4008	2	191.0	159.0	117.0	71.0	165.0	121.0	113.0	153.0	111.0	148.0	166.0	140.0	116.0	75.0	117.0	181.0	182.0	168.0	154.0	104.0
alpha_rarefaction_4008_3.txt	4008	3	186.0	168.0	111.0	67.0	172.0	124.0	109.0	161.0	111.0	130.0	166.0	144.0	109.0	71.0	113.0	171.0	177.0	174.0	158.0	105.0
alpha_rarefaction_4008_4.txt	4008	4	198.0	164.0	112.0	68.0	175.0	117.0	112.0	148.0	109.0	145.0	168.0	131.0	113.0	81.0	119.0	179.0	192.0	172.0	159.0	104.0
alpha_rarefaction_4008_5.txt	4008	5	197.0	166.0	115.0	65.0	183.0	120.0	113.0	158.0	105.0	125.0	168.0	147.0	117.0	88.0	119.0	180.0	182.0	175.0	153.0	102.0
alpha_rarefaction_4008_6.txt	4008	6	198.0	160.0	118.0	72.0	181.0	127.0	108.0	151.0	112.0	145.0	178.0	141.0	111.0	73.0	122.0	175.0	179.0	185.0	149.0	103.0
alpha_rarefaction_4008_7.txt	4008	7	199.0	165.0	114.0	72.0	166.0	127.0	107.0	153.0	111.0	141.0	182.0	139.0	119.0	78.0	119.0	174.0	192.0	178.0	157.0	99.0
alpha_rarefaction_4008_8.txt	4008	8	199.0	159.0	124.0	68.0	168.0	124.0	110.0	154.0	107.0	130.0	177.0	143.0	117.0	70.0	117.0	176.0	179.0	175.0	157.0	105.0
alpha_rarefaction_4008_9.txt	4008	9	185.0	163.0	121.0	67.0	182.0	126.0	101.0	157.0	105.0	135.0	180.0	143.0	116.0	76.0	119.0	176.0	181.0	168.0	156.0	104.0
