"sample.id.string" "Chao1" "InvSimpson" "Observed" "se.chao1" "Simpson"
424 48.2 1.59578410933519 35 10.2104101136437 0.373348816954565
425 39.5 2.86054054054054 23 12.8815118103035 0.650415721844293
426 62.3333333333333 1.68344131513701 39 13.6320435292982 0.405978699103857
427 79.3333333333333 2.63789397164962 56 13.6338253257178 0.620909706475183
429 744.857142857143 12.7844479128534 414 67.3141663153346 0.92177996212143
430 553.181818181818 10.8367736437789 350 45.2588389650448 0.907721612273956
431 610.161764705882 11.9864961816548 416 40.8805469310244 0.916572784503074
432 713.909090909091 9.42332070006396 421 61.1689418939819 0.893880296359519
434 237.125 1.19904667064861 145 30.7456398014311 0.166004106029448
435 278.6 1.17256979402393 119 65.348350562025 0.147172300449359
436 190 1.14209284138059 104 37.2132130766777 0.124414440080742
437 193.666666666667 1.12728379385504 98 43.4940194220574 0.112911934464841
439 118.166666666667 1.14262376897783 87 14.1364607571764 0.124821286630001
440 184.333333333333 1.16393809574507 119 25.3949072625908 0.140847779056607
441 216.428571428571 1.15025389478612 118 38.5481097183599 0.130626721167551
442 247.916666666667 1.15523590104826 153 31.5028921839397 0.134375932142859
447 887.363636363636 10.8624443459146 563 59.667284381462 0.907939689433152
448 934.032608695652 8.94474327326426 593 58.7561831429594 0.88820249285533
449 793.611111111111 7.95648127852146 538 46.8481710805316 0.87431630076231
450 846.96261682243 10.8909483623461 590 44.687818211746 0.908180631591519
451 1007.90909090909 10.8378400450487 637 63.8315960314429 0.907730692108078
452 500.032258064516 1.44708345379952 258 63.1761318730195 0.30895485165395
453 563.934782608696 1.51190613398149 321 55.5186370979281 0.338583277411161
454 592.560975609756 1.49786531210296 320 63.5181521804779 0.332383231042297
455 416.277777777778 1.43841446596422 297 29.6895045000719 0.304790084039048
456 486.22 1.47619421110023 308 41.9044812756032 0.322582359095769
457 573.716666666667 1.76587871209859 367 44.673507705652 0.433709691866896
458 546.245283018868 1.56323013833433 341 46.1661093344672 0.360298924977527
459 561.121951219512 1.41863767911417 310 59.2924938327483 0.295098378731613
460 523.264150943396 1.50727710815038 329 44.1414344245386 0.336551988620639
461 571.108108108108 1.68996386810412 323 60.7510447048768 0.408271372617069
757 726.214285714286 4.72119353880321 467 51.1852690476565 0.788189153488189
758 687.843373493976 5.83468487357345 485 39.8991347262398 0.82861113810461
759 727.666666666667 9.01497024089676 473 50.0112022571438 0.889073399769701
760 1094.2625 7.30130367684372 599 83.7529244934241 0.863038158079697
761 1009 12.5882657501174 632 64.2280379826157 0.92056093985856
762 623.6 1.42502016004742 317 74.10100723334 0.298255541895827
763 349.6 1.24881616274453 230 33.8426128905705 0.199241625923311
764 596.645833333333 1.7982502026717 348 55.8176040444116 0.443903858031393
765 476.840909090909 1.72763162978231 295 44.3388443458167 0.421172903551203
766 379.888888888889 1.42746422456679 211 48.8573137202114 0.299457049227637
831 283.363636363636 5.80540982123521 197 26.519776303116 0.827746872177367
832 303.885714285714 7.07915013344739 192 32.0672229484409 0.858740105641322
833 393.130434782609 3.58142133115698 199 58.0076587386234 0.720781246456431
834 178.714285714286 6.79794220026084 125 20.738010254823 0.85289666040973
836 196 1.11847902048078 111 33.351691798243 0.10592869272582
837 181.25 1.11914429100639 106 32.3545133612291 0.10646016958122
838 209.4375 1.13182334182384 120 34.0827784972837 0.116469891503933
839 284 1.10811421339244 116 64.1493025709889 0.0975659477026803
841 159 1.11353347313639 74 42.6441547914487 0.101957844892269
842 200.714285714286 1.11605343640713 122 28.1853466263476 0.103985555369768
843 235 1.13288066808718 121 43.63366985515 0.117294496967226
844 264.5 1.12137127038273 125 51.8193707386594 0.108234688714025
1016 736 8.76423831152627 394 75.7279584643819 0.885899953372462
1017 864.467532467532 9.30987873536612 543 59.2293260457436 0.89258721531987
1018 888.044117647059 10.8272207700277 537 66.3153511152719 0.907640194908721
1019 837.678571428571 10.5788329616401 535 54.8545264728697 0.905471614531952
1020 866.540540540541 13.7733660527728 526 62.9072170833879 0.927396106647533
1021 565.695652173913 1.51090022926873 326 54.9025472615652 0.33814292920983
1022 430.052631578947 1.52751757074015 311 29.1903653831485 0.345343046027642
1023 351.068181818182 1.55344147230925 258 25.8920455752118 0.356267990892853
1024 382.9 1.44031409042305 249 35.5972517773029 0.305706993600068
1025 432.181818181818 1.40196168103673 237 51.6046682003521 0.286713742945876
1026 356.8 1.39823961254905 221 37.5242783471029 0.284814998069638
1027 454.217391304348 1.47272631700826 299 38.4366500689513 0.32098721367903
1028 413.583333333333 1.32863366703737 244 44.6310578466377 0.247347086853645
1029 540.926829268293 1.51471308826258 307 55.8758290442249 0.339808965969238
1030 493.132075471698 1.68780700685897 325 39.2630081323753 0.407515198161779
1031 626.92 3.80163294384544 382 54.3938265444289 0.736955141442856
1032 523.026315789474 3.27076961937777 285 58.1454307662281 0.694261560314285
1033 320.535714285714 4.02459457001012 199 36.7516300169697 0.751527766932935
1034 344 3.01935239924111 206 39.5022397682262 0.668803151215028
1035 244.724137931034 4.07257213240066 173 23.7589389279386 0.754454932291026
1036 394.454545454545 1.4724722451372 200 58.9817880021281 0.320870051505235
1037 240 1.23528653237929 144 33.1509203838718 0.190471219601253
1038 501.06976744186 2.06772571840016 315 45.5144661493453 0.516376862220528
1039 361.837837837838 1.72027252324171 236 34.6699144533214 0.41869675502601
1040 668.024390243902 2.06747669831005 346 73.1434352133658 0.51631861156288
1138 472.516666666667 5.55591850272566 324 34.2544320668849 0.820011758720109
1139 202.555555555556 3.87229388120101 126 28.8923940287771 0.741755137735092
1140 202.071428571429 4.47675237935661 111 36.1168432874471 0.776623785445172
1141 409.341463414634 5.33686448478513 255 39.6470683928441 0.812624059904294
1142 507.5 4.58999987323962 278 55.442308717307 0.782135070236026
1143 548.245283018868 1.71206074229376 343 46.1661113423302 0.415908574213184
1144 647.285714285714 1.73660275312143 361 62.3524218987957 0.424163068840837
1145 557.030303030303 1.67604403378745 287 67.8636633995433 0.403356964470531
1146 467 1.81132193744439 290 45.0635991263173 0.447917027157022
1147 544.318181818182 1.82965503545412 320 52.7213818023528 0.453448884832106
1148 465.046511627907 2.01897210067457 299 41.4615408462119 0.504698455384359
1149 535.037037037037 1.62392932318668 248 76.7006515800745 0.384209653879718
1150 400.576923076923 1.51430915251261 214 53.80195061335 0.339632862721093
1151 493.875 1.90941246427621 297 48.8046207739054 0.476278688492239
1152 504.77358490566 2.41461174646099 329 40.6990290536404 0.585854743949761
1153 350.117647058824 3.81419124456421 216 37.482154886498 0.737821221884155
1154 98.3125 2.90090737681206 78 10.5111877036778 0.655280272650778
1155 166.875 4.22193531692559 105 25.181863734931 0.763141799925017
1156 341.037037037037 3.73757375870125 196 43.0271902827739 0.732446751673609
1157 256.857142857143 5.91505155917013 163 29.7753386524751 0.83093976612094
1158 390.030303030303 1.78373548430476 237 42.1642879589866 0.439378759463449
1159 427.575 1.57820279338601 255 43.779526987146 0.366367868444514
1160 694.978260869565 2.42749158386037 364 71.9643670280932 0.588052124815309
1161 547.294117647059 2.77072548820581 351 45.0560716356597 0.639083696939045
1162 682.270833333333 2.73076996061319 383 65.1617530611748 0.633802914773733
